fsa,LDU,latitude,longitude,distance_min
P7E,6N4,48.381813,-89.244621,0.2570370707475669
M4K,2A7,43.685368,-79.353477,0.5015919046083737
M9L,1R5,43.763889,-79.573898,0.6246532267148586
K1B,3C4,45.43383,-75.568611,0.4221300087166596
K1C,1V8,45.471771,-75.531136,0.31028042027178643
K1E,3V5,45.460266,-75.50457,0.6885961366069477
K1H,8N2,45.384232,-75.673332,0.32465016241982037
K1J,7S8,45.424728,-75.632378,0.15892751267729463
K1J,8V9,45.438847,-75.595642,0.731063204384139
K1M,0J1,45.453865,-75.682526,1.6794730047399102
K1M,0K9,45.447342,-75.678093,0.9080486134277208
K1N,5K2,45.432487,-75.690147,0.49140588038732086
K1R,6W4,45.405605,-75.713295,0.6770375770647978
K1V,0A2,45.349308,-75.659248,0.8432383034906323
K2E,6T3,45.34885,-75.721886,0.8710699309343858
K2G,5N8,45.33765,-75.771973,0.18186322630902593
K2J,3R2,45.286247,-75.757133,0.04727386805108553
K2J,5B7,45.282288,-75.731743,0.8559043564476332
K2J,5V6,45.248932,-75.736778,2.376415750874558
K2L,1A3,45.312592,-75.885201,0.989483490808984
K2L,2P3,45.292244,-75.886345,0.562128367811536
K4A,1R6,45.471321,-75.481697,0.7635776623472215
K7K,2Z3,44.235268,-76.481438,0.39470368443998405
K7L,1H8,44.237068,-76.503754,0.37521581983021496
K7M,7E1,44.247211,-76.574051,0.5029612133148227
K7P,2V9,44.259823,-76.593163,0.8903301752734514
K9J,1M2,44.282478,-78.36174,0.8561817812995777
L1C,6K9,43.914818,-78.679039,0.44545628822735717
L1G,1J3,43.9086,-78.829369,1.1733201943942615
L1G,6H4,43.909477,-78.843674,0.8344131115506848
L1J,2W8,43.904652,-78.87912,1.0793930868934924
L1J,3G2,43.910244,-78.888809,0.1859653238983202
L1N,7A8,43.893661,-78.924683,1.3505277503395128
L1N,8X9,43.856102,-78.921257,1.9777149202108344
L1S,6G2,43.851742,-79.04924,1.0695806580612115
L1S,6M9,43.828514,-79.027733,0.9656409424491973
L1V,3N8,43.839531,-79.118973,1.0444009662060578
L1V,3V6,43.838055,-79.085999,0.02883794170904967
L1V,5C7,43.839264,-79.104347,1.0683779307770809
L1W,1Z6,43.824978,-79.067429,1.05288780508695
L1Z,0K3,43.88953,-79.022285,0.9786797451086852
L2A,2P6,42.927319,-78.913864,0.35860502933461735
L2J,0B6,43.136765,-79.11528,1.9951284134032599
L2M,1S4,43.20908,-79.230499,1.1500332550932726
L2N,0A3,43.178188,-79.27639,0.21947350144149003
L2R,0A4,43.173344,-79.235397,0.37215795296827064
L3C,7C4,43.021523,-79.256645,0.6257649959284728
L3M,3K9,43.202843,-79.554718,1.1879155176829126
L3P,1K9,43.86861,-79.257317,0.7882089974445292
L3R,1R2,43.864544,-79.309296,0.3992202450658687
L3X,3K9,44.066196,-79.495911,1.0323505846424343
L3Z,2N1,44.104191,-79.574234,0.913308848939347
L4C,8L3,43.869995,-79.415199,0.3529848099634688
L4E,0G3,43.944664,-79.473763,1.5958518939549546
L4K,5T2,43.820793,-79.523636,1.145011350316825
L4L,7N5,43.797794,-79.553848,0.877293100928251
L4P,3K8,44.240761,-79.474373,0.34433633494035354
L4T,2H5,43.713108,-79.655312,1.5705930116623699
L4W,5P7,43.625103,-79.608475,0.35432159863115903
L5B,0A9,43.570827,-79.629417,0.19378532154733438
L5B,1T3,43.583229,-79.629074,0.7034136353547296
L5B,4N5,43.573891,-79.624565,0.32434374988039455
L5G,1V8,43.561836,-79.583275,0.6364291379827722
L5H,4H6,43.527008,-79.612617,0.45979653410020876
L5K,1V6,43.527039,-79.655197,0.305715320364742
L5L,5J6,43.519848,-79.692535,0.6044923659919423
L5M,0C2,43.551579,-79.729393,0.7355905963836573
L5M,1M8,43.583305,-79.714417,0.12921695162846197
L5N,4V8,43.581856,-79.767471,0.5734024181738584
L5N,5C8,43.589512,-79.77404,0.8612291773213744
L5T,1Y6,43.672558,-79.674316,1.278278481816322
L5T,2L3,43.636189,-79.675629,0.7231854569400298
L5V,1M7,43.591091,-79.675171,0.6977395389244652
L6J,2R6,43.476707,-79.655197,0.37806814476582007
L6R,3V4,43.7565,-79.780769,1.6371236727854215
L6T,4P2,43.693054,-79.698051,1.2577278075433147
L7J,2P4,43.622334,-80.042969,0.9122323846423952
L7P,1W1,43.363186,-79.821869,0.25104803321590063
L8B,1V8,43.329586,-79.891624,0.40198083826525094
L8E,3A4,43.2379,-79.73484,1.8075319154730662
L8E,3H6,43.240353,-79.734825,2.0393486240748873
L8K,4G4,43.222935,-79.777428,0.7667975773965752
L8K,4Z2,43.225227,-79.804573,0.24433804302447873
L8L,4W1,43.261932,-79.860985,0.4794699123095211
L8N,2V2,43.247845,-79.857635,0.40691118530000897
L8P,1S1,43.255924,-79.881058,0.3763169642592098
L9W,4T1,43.926144,-80.108543,0.7936674193620618
M1E,2N4,43.768143,-79.189316,0.1117551616337516
M1J,2Z2,43.751209,-79.228813,0.6768965701277988
M1J,3B5,43.74369,-79.221039,0.17604078241095758
M1M,1P5,43.729561,-79.227715,0.2615868127745256
M1P,2P8,43.747879,-79.283417,0.15803130433730012
M1S,2V9,43.788731,-79.260201,0.2130943216506529
M1V,4W9,43.805763,-79.289497,0.12101140089142717
M1W,1H5,43.78989,-79.305038,0.6693685322433605
M1W,2R8,43.794556,-79.331932,0.7063361309984191
M2N,5A2,43.76181,-79.395775,0.34830874913182314
M3H,2R7,43.757366,-79.430664,0.6256636145222987
M4E,2P2,43.67202,-79.298515,0.15436997553200282
M4G,3S1,43.704624,-79.36277,0.2224061123114761
M4J,3T5,43.676933,-79.334885,0.5108716293965995
M4V,1M1,43.687778,-79.396095,0.0733421289125452
M5P,2S5,43.695522,-79.412292,0.6783405017006375
M6E,2K4,43.694347,-79.456039,0.33073707811964614
M6E,3J7,43.692944,-79.445641,0.3973831890061087
M6E,3M4,43.695461,-79.447487,0.3523863303044518
M6E,4W5,43.68259,-79.459366,1.0263636735272206
M6N,2N9,43.677895,-79.501633,0.4810007142493885
M6N,5B7,43.668953,-79.470894,0.29666461386383486
M6R,2J1,43.652473,-79.447266,0.30736402072679314
M6S,3A1,43.649975,-79.475342,0.11993853466400307
M8V,1R1,43.613613,-79.490616,0.06793139477575817
M8Y,1Z5,43.638115,-79.499176,1.2651957923493835
M9A,3R4,43.659271,-79.525108,0.4959142387958893
M9N,3P3,43.713287,-79.526192,0.5104972352892846
M9P,2R3,43.695972,-79.518044,0.4820716841508902
M9V,4G5,43.735996,-79.597565,1.2330955878586984
N1H,2A6,43.55011,-80.258415,0.64636629274174
N1R,3B1,43.36145,-80.315453,0.18710747413752263
N2G,2N9,43.439629,-80.466209,0.5379222444930077
N2H,1T5,43.447205,-80.473137,0.5497781087293403
N2H,3L4,43.441681,-80.468719,0.25328350299859453
N2H,4W6,43.469227,-80.482445,1.1913690695575057
N2J,1M1,43.46637,-80.515907,0.30573469519726837
N2J,1W1,43.462543,-80.515434,0.38321089697660377
N2V,2H4,43.496918,-80.572708,1.7540071707407336
N3A,2G6,43.375046,-80.687866,1.835627970302089
N3B,2A5,43.601925,-80.558426,0.18868695340698416
N3H,5T6,43.400051,-80.333725,0.5964571714294752
N6E,2S6,42.932381,-81.227867,0.27305132873236937
N6H,4Y9,42.988995,-81.295502,0.5707137856457801
N6M,1E2,42.946796,-81.130806,4.840981663069339
N8N,3A3,42.326077,-82.876007,1.5780846943439135
N8R,2B5,42.301178,-82.910385,1.703088367435535
N9A,4G7,42.311874,-83.014511,0.33741557840563496
N9C,2W6,42.294502,-83.077637,1.5529868631513077
N9V,1M9,42.099964,-83.101883,0.5312601428574153
P3A,4N9,46.530834,-80.912994,0.9331703288160877
P3P,1E4,46.654312,-80.971863,1.340293384558051
P7B,3E5,48.429863,-89.233421,0.1836681826445973
M2H,3H9,43.80262,-79.341415,0.2407563064732244
M3M,1M6,43.725464,-79.497513,0.5460745280611229
M4V,2M7,43.6777,-79.402885,0.6455979143322821
N3A,1K7,43.371487,-80.720001,1.0168254682334932
K1C,5J3,45.457146,-75.515541,0.5857560648777265
K1J,8A1,45.447735,-75.614105,0.19458725474102934
K1S,1A4,45.412304,-75.675087,0.36771050445329173
K1Y,2M8,45.407047,-75.731216,0.4119464881930442
K1Z,8H4,45.37455,-75.736313,1.2481599161874342
K2A,2A4,45.384109,-75.752487,0.6545936751405835
K2C,1C8,45.352322,-75.776108,0.6350694634133186
K2E,6L1,45.359901,-75.714668,1.2023931962536603
K2H,7B8,45.33857,-75.792038,1.4171308893663173
K2J,0H3,45.270172,-75.721893,0.4822169100022313
K2J,0N5,45.268059,-75.723419,0.732304885620222
K2M,2Y7,45.280598,-75.849579,1.5441176872383955
K4A,2K2,45.475502,-75.494797,0.9818978674809065
K7M,6Z5,44.251942,-76.611244,1.441115769517727
K8P,1N1,44.166553,-77.389488,0.4387652707779156
K8V,6K3,44.108223,-77.593269,1.4993060362730202
K8V,6R4,44.119862,-77.574898,1.9759280016927796
K9H,6R8,44.34293,-78.318031,2.170421389857175
L1B,1P9,43.916943,-78.581863,0.6519869456199108
L1C,0W8,43.982849,-78.654427,3.0729109763773015
L1C,6L1,43.914818,-78.679039,0.44545628822735717
L1J,6A8,43.913399,-78.894875,0.41858269834857015
L1T,2P6,43.874138,-79.042458,0.6883881080420382
L2A,4L4,42.885292,-78.942268,2.2835181525759665
L2A,4L5,42.883636,-78.974731,2.598462331300902
L2N,2G7,43.183552,-79.240967,0.7080568975891682
L2N,2N9,43.215618,-79.234344,1.4177457052507574
L2N,3W4,43.210732,-79.244675,0.681662206503595
L2N,5S6,43.183544,-79.241203,0.6999881114746312
L2R,5N4,43.165821,-79.247284,0.38350301835649536
L2R,7K3,43.173557,-79.262199,0.49357755642917567
L2S,1W1,43.135757,-79.25219,1.829466016066794
L2S,2V9,43.162857,-79.271797,0.8849352899517401
L3B,3X3,42.99342,-79.239258,0.21289897862291654
L3C,2S6,43.01141,-79.268196,0.8232764027475143
L3K,5N2,42.885303,-79.266975,0.9236457518596405
L3P,7C3,43.878014,-79.296333,1.052942145474203
L4B,1E1,43.848423,-79.387756,0.49555026488696585
L4C,6L7,43.836151,-79.444077,1.5939957184367002
L4E,3Z4,43.954388,-79.484612,2.2912675462969245
L4E,4L9,43.914215,-79.452255,0.18022170961781878
L4G,5X2,43.989449,-79.478966,1.05817893643498
L4M,1Y6,44.394032,-79.688148,0.36429420115833805
L5B,0B6,43.569653,-79.630569,0.3503081296118337
L5C,2V3,43.555676,-79.652374,0.5680259881747475
L5J,4H4,43.511238,-79.656509,0.637880669326925
L5K,1V3,43.528851,-79.655739,0.2663404706845824
L5L,4B1,43.53487,-79.712738,1.3302668521806436
L5M,1R7,43.588379,-79.717819,0.6415587698718576
L5N,7P6,43.567669,-79.772369,1.696256844164811
L6H,6B6,43.475616,-79.71286,0.8334400829957778
L6L,2J1,43.409679,-79.708885,0.39966068718518827
L6L,2N2,43.40694,-79.715515,0.988511675393152
L6S,2T1,43.739952,-79.745506,0.5995323663454462
L6S,5W3,43.71434,-79.741753,1.084665153611569
L6T,1R1,43.706627,-79.710236,0.6138474863846476
L6T,1Y4,43.717407,-79.704826,0.7203620829168252
L6X,4C7,43.679966,-79.790421,1.6682065325747293
L7M,3K9,43.383392,-79.829338,1.0159658692281903
L7N,1T5,43.340473,-79.777023,0.867106106832102
L8E,5G8,43.209164,-79.658264,0.650328624503387
L8G,3H5,43.211323,-79.72316,1.3770062374192014
L8L,3A8,43.255783,-79.833717,0.5164308502389715
L8S,2T8,43.248383,-79.929527,0.8946736690711604
L8V,0A7,43.217838,-79.856384,0.4043839753023501
L9G,1H6,43.222237,-79.99469,0.6575304331011488
L9H,4S3,43.263515,-79.934784,0.7643372910881734
L9R,0A7,44.140972,-79.874382,0.9334873311635019
M1B,1E8,43.800545,-79.202423,0.18725914329306198
M1C,1G5,43.787411,-79.170769,0.44848113449535115
M1E,4Y8,43.74691,-79.204704,0.36590592534137256
M1L,0C2,43.716846,-79.278931,0.35627635228540144
M1L,2G7,43.720165,-79.290695,0.3789314731481102
M1R,2J7,43.760345,-79.310608,0.3581067927183112
M2L,2A7,43.755234,-79.380981,0.8379507591495847
M2N,2Z5,43.765327,-79.389893,0.5303308373398663
M3H,5R7,43.778603,-79.464706,0.4315254176803771
M4P,2A6,43.714226,-79.395859,0.2956145567248883
M4T,0A6,43.689865,-79.383232,0.7140997580771855
M4X,1J6,43.671188,-79.375183,0.21597097537207333
M5T,1K3,43.654274,-79.397125,0.09594460735037211
M5W,0C6,43.646175,-79.373085,0.14442281813523625
M6E,2L6,43.692848,-79.462585,0.034662537474021524
M8V,1Z5,43.596981,-79.500404,0.5190241425521083
M8Z,4N5,43.640385,-79.520485,0.5851081631691838
M9A,1Y4,43.669971,-79.541611,1.112892871210747
M9N,0B2,43.702038,-79.517143,0.1567338640721282
M9N,1S6,43.710098,-79.53698,0.43159631519364516
N1H,5P2,43.536587,-80.256844,1.1405528598096946
N1K,1P7,43.520477,-80.285797,0.493319825076462
N1R,4X5,43.370853,-80.306915,1.3970312565931968
N2B,1A1,43.447987,-80.458893,0.9301227437323731
N2C,2B4,43.428158,-80.464615,0.8103244749385968
N2H,6C3,43.466331,-80.491615,1.147209940861009
N2R,0H1,43.376057,-80.444839,2.241812011447488
N3R,6S5,43.179672,-80.263107,1.3597064886126862
N3S,1S6,43.128052,-80.252991,0.14953665179852124
N3T,6L5,43.126617,-80.291481,0.5144162729246341
N5P,3B9,42.790558,-81.184029,1.2922673171431518
N5R,5C7,42.764893,-81.149849,1.5062957691904375
N5V,1G2,42.993839,-81.158775,1.0121731920168684
N5V,3Z6,42.997276,-81.153366,1.5711811033631222
N5Y,4M2,43.01915,-81.218315,0.18644263661471988
N6E,1W8,42.943542,-81.202713,1.9449329439795184
N6K,1Y3,42.96278,-81.333862,0.36905039712486315
N8W,2X5,42.297695,-82.996887,0.5486310632781749
N9B,3J8,42.289455,-83.03772,1.002193812931421
N9V,1J9,42.103233,-83.105011,0.4391288031906381
P3A,3J7,46.525448,-80.951927,0.36865101801771594
P3A,3Y7,46.513828,-80.935631,0.8164728306441139
P3B,2M2,46.505878,-80.982956,1.6224251170376973
P3C,5C6,46.498318,-80.995758,0.6157741884607278
P3G,1K7,46.403934,-81.005211,4.290027934475431
P7A,0L2,48.506477,-89.016083,12.838474241822606
P7A,6K7,48.46048,-89.210617,1.621505895449064
P7B,6Z6,48.431255,-89.2658,1.8532596880293792
M1C,2L2,43.783482,-79.138168,0.3698828683921793
K1H,5A6,45.398823,-75.649902,1.244142557012566
K1S,4C4,45.399265,-75.694458,0.58286485334941
K1V,6E7,45.376549,-75.665253,0.3330991118094927
K2E,5Y9,45.368698,-75.718933,0.2485551289177397
K2J,5E7,45.260544,-75.730057,1.5869102664714796
K2L,2C7,45.311283,-75.883995,1.1028050534954383
K2L,2V7,45.291252,-75.889229,0.42070439721394853
K2M,2B8,45.291504,-75.851692,1.26405865975955
K2S,1L4,45.273094,-75.926346,0.4734916720115193
K7M,0B4,44.23851,-76.583298,1.189556696280264
K7M,3T5,44.21891,-76.571571,0.1535521725153071
K8P,0B3,44.173649,-77.395477,0.5332113289139471
L1C,2J8,43.90522,-78.675095,0.6833104594972321
L1G,7R9,43.917992,-78.86187,1.427301450739078
L1H,7J4,43.900379,-78.816856,0.7160649164891181
L1H,7S8,43.89307,-78.817184,1.5096131458972102
L1J,3P6,43.864464,-78.845329,2.5603116025619346
L1P,1K7,43.873512,-78.965744,1.6395377513237692
L2A,6V2,42.912544,-78.931351,0.7156808819631584
L2A,6W1,42.885815,-78.932014,2.2568076195387525
L2E,2S7,43.108669,-79.078094,0.8678086940992521
L2E,3Y1,43.104187,-79.070358,0.3281288271675933
L2G,1J3,43.094303,-79.082382,0.5385173006659115
L2J,3G3,43.135212,-79.111626,1.6823793820549382
L2M,3L3,43.194683,-79.22303,0.5650941373639279
L2N,2T4,43.200424,-79.251213,0.07540977214559486
L2R,4Y4,43.14724,-79.24131,1.1044665994912661
L3K,6B4,42.912758,-79.259666,1.050548838828711
L3P,1K5,43.870014,-79.2593,0.6088247573854428
L3R,2L7,43.874981,-79.301628,0.5374664161393311
L3R,3R8,43.830727,-79.312973,0.4427594955042035
L4A,0G7,43.959995,-79.242622,1.3314792906627508
L4B,1L6,43.84631,-79.387405,0.2629313452103461
L4C,2Z8,43.893127,-79.422165,1.0053267801888108
L4C,6L6,43.837242,-79.438881,1.2817104100922458
L4C,9Y8,43.865467,-79.42849,0.7599682776937242
L4E,3B3,43.955158,-79.437294,1.5162322013806973
L4G,7C9,43.986256,-79.410545,2.8880603922576
L4J,2P8,43.800728,-79.44593,0.7190064587053242
L4J,7N6,43.821423,-79.450005,1.2399143026981454
L4L,2S7,43.780056,-79.616081,0.5707498743488759
L4L,2W3,43.814064,-79.574059,1.89921598191334
L4N,7C4,44.397373,-79.732979,2.3157447777698863
L4S,1J7,43.894367,-79.424271,1.2042550950993085
L5H,1C5,43.547104,-79.586899,0.3911379125012906
L5M,6Y3,43.557129,-79.752937,0.8188506968797488
L5M,8C7,43.545868,-79.718544,0.5453089769253405
L5N,2G9,43.578918,-79.74424,0.637666843727959
L5S,1R6,43.666351,-79.685646,0.15016475876883598
L5V,2J1,43.616066,-79.709305,1.0755103813204854
L6A,0C2,43.888924,-79.513939,3.2961091842724968
L6A,1E1,43.847336,-79.514297,0.7670169823823443
L6B,1H4,43.900703,-79.2351,0.5424645816948026
L6H,3L5,43.470562,-79.721733,1.5825373482914356
L6H,5H1,43.465427,-79.731277,0.9634894485623583
L6K,2P1,43.428253,-79.682045,1.662744524032283
L6L,4K7,43.413803,-79.697273,0.5947427306920811
L6M,4A9,43.44495,-79.751289,0.8049314687327993
L6R,2G8,43.733009,-79.758011,0.5870126076443712
L6T,5A8,43.735958,-79.700897,0.3227517837332891
L6V,2C2,43.70591,-79.748497,0.7135859893645057
L6X,4X2,43.682186,-79.806129,0.5715652425028568
L7A,1Y9,43.705292,-79.815804,0.9119095410704269
L7E,1J5,43.893295,-79.747467,1.6330027390112805
L7L,6W8,43.382439,-79.740875,1.7851381483507986
L7P,2L7,43.355907,-79.820213,0.8475675634240272
L7R,0A2,43.329491,-79.806984,0.39936510247619134
L7R,3P8,43.340923,-79.81089,0.5276966265901811
L7T,4C3,43.30106,-79.855103,0.7248622516177566
L8G,4J9,43.209522,-79.713303,2.1070275053050636
L8L,4W7,43.267174,-79.858963,0.675381647808257
L8V,1N7,43.231457,-79.839966,0.37123151804612986
L9A,3V8,43.227234,-79.870361,0.16899468732862657
L9J,0H6,44.326488,-79.697655,0.4784026812980678
L9S,3P1,44.337074,-79.564995,2.7059861143905137
L9T,0P1,43.490273,-79.878937,0.11981114069924513
L9W,6J5,43.942101,-79.994438,8.396653699455303
M1E,4X2,43.786098,-79.195854,1.4059356694820067
M1H,3B3,43.778114,-79.237831,0.39354159667288197
M1K,2P5,43.731808,-79.269974,0.135368782080992
M1N,1G8,43.695911,-79.25779,1.5436215851035286
M1V,1P4,43.815933,-79.267784,0.7558050607589167
M1V,3K4,43.828094,-79.274239,0.3570134311787212
M2L,1T2,43.751152,-79.382202,0.39197564290787956
M3H,2P5,43.753727,-79.441383,0.18568787387116822
M3N,2C1,43.755211,-79.51992,0.3891466777017824
M4A,2P3,43.72456,-79.318619,0.10286923497192947
M4N,1V3,43.728935,-79.387718,1.1953916095880825
M4N,3C8,43.732651,-79.392342,0.9011026137564705
M4P,2S6,43.713394,-79.38131,0.2886932713816984
M4T,2C1,43.691341,-79.389915,0.3987745943641431
M4T,2E1,43.697433,-79.386314,0.7711971509158585
M5X,1E5,43.648361,-79.381958,0.03506896066567773
M6E,1B4,43.677811,-79.444099,0.035578640012058994
M6H,3A9,43.675186,-79.437309,0.49808627113619464
M6N,0B1,43.673695,-79.479836,0.5631107015667415
M6N,4K9,43.67717,-79.506142,0.8442029932619234
M6P,1Y8,43.665497,-79.46521,0.04744515469683091
M6P,3R5,43.664448,-79.452904,0.22001094431242207
M8V,2P2,43.606796,-79.490044,0.713815132892386
M9P,1C7,43.685585,-79.52504,0.11708862086518704
N1E,3G1,43.544037,-80.234436,0.30126624155953124
N1G,4M4,43.524265,-80.211769,0.36630586812753874
N2B,2B9,43.465488,-80.457985,1.0722275241151447
N2C,1K7,43.421139,-80.458221,0.13541259867746192
N3A,3C1,43.444035,-80.691994,6.9687099496677956
N3A,3G6,43.373444,-80.667694,3.471054040695462
N3L,3M5,43.209064,-80.394157,0.3731687134034736
N3R,1Z2,43.158676,-80.277275,0.42739984339313164
N3S,7A4,43.143173,-80.221031,2.051133383247748
N5V,3T1,43.004078,-81.160652,1.1555101212805818
N5Y,2R8,42.999947,-81.240135,0.8196611796141956
N5Y,3Y1,43.006027,-81.239807,0.14589632078546652
N6G,2S1,43.011326,-81.291763,1.2790288388433457
N6K,3R2,42.961754,-81.290871,0.9640222594636646
N8S,4N2,42.325115,-82.935608,0.3769881382602247
N8W,3E5,42.298588,-82.99437,0.43193648832238396
N9A,3K9,42.321144,-83.017502,0.4572785703710685
N9E,1X5,42.264999,-83.012657,0.28544631194179476
N9E,4X9,42.270718,-83.020187,0.5492445885439452
N9J,3P1,42.204231,-83.068886,4.524565813302891
P3E,5A9,46.43528,-80.996033,1.0597910613952368
P7C,4J5,48.384911,-89.257973,0.7487721013511444
P7J,0H8,48.316723,-89.470955,14.053585391572406
P7K,0C1,48.324642,-89.427429,10.88819818716818
N3A,3B1,43.369923,-80.627129,6.767949382077631
N6C,1B9,42.975964,-81.257729,0.6647807723998734
K1C,7G2,45.47818,-75.549286,0.9660853554566001
K1L,6L6,45.434021,-75.657417,0.49049064898003586
K1R,7B3,45.412148,-75.706718,0.10377423878172616
K1S,2T7,45.401653,-75.710022,0.22007466800456554
K2E,5B3,45.361259,-75.713234,1.0806032802336922
K2H,7L5,45.342129,-75.796532,0.9480679120765055
K2J,0B4,45.272728,-75.717323,0.3099158666627151
K2P,0L3,45.418663,-75.684906,0.4257608766844412
K7K,5G2,44.237957,-76.446991,1.9967405193272352
K7L,5K1,44.230179,-76.484177,0.11033117181212491
K7M,5A8,44.243233,-76.593353,0.9014188179851873
K8V,3C3,44.104244,-77.562927,0.4261304514010301
K9J,0C3,44.304554,-78.374977,3.0387016702295297
K9J,3L4,44.299969,-78.324242,0.4987172439498832
K9J,4G6,44.285892,-78.324959,0.3233244289972192
L1E,1N9,43.915287,-78.791489,1.6141561363703645
L1G,7A5,43.926277,-78.861786,0.7617513553494379
L1S,3A4,43.82655,-79.008675,0.8229665826989001
L1V,4T6,43.830044,-79.125572,0.27676079432990314
L2E,6P4,43.110504,-79.112503,0.7832470661252823
L2G,6V9,43.059021,-79.051178,0.029832527964904185
L2S,3G4,43.158886,-79.265892,0.3388415094970288
L3C,3C7,43.002361,-79.285522,1.32494101735702
L3P,2V3,43.881336,-79.255836,0.5381624737651682
L3R,3Y8,43.879211,-79.309639,1.0329187790944947
L3R,6M7,43.867268,-79.301003,0.47327245934525386
L3R,8A4,43.860966,-79.341225,0.6914257320376153
L3Z,1P9,44.116947,-79.569084,0.5039428836683583
L4A,3R4,43.968884,-79.253487,0.4573779911595926
L4A,3W9,43.952785,-79.33107,5.012049428211495
L4M,3R9,44.399475,-79.687637,0.8919448511373143
L4M,6K9,44.411251,-79.686134,0.05916415774234336
L4N,4L8,44.358284,-79.687759,0.6267742296799136
L4W,2J6,43.632221,-79.594215,0.4955916909576895
L4Y,1Z1,43.601574,-79.573189,1.0086591074444384
L5A,4N5,43.602093,-79.610443,0.802219535403994
L5C,1B3,43.543793,-79.650795,1.1849244968239416
L5L,3A6,43.549465,-79.681679,0.41229339051457087
L5L,3M4,43.544483,-79.686859,0.3317896105906863
L5M,6T1,43.562752,-79.750122,0.6810884383458792
L5T,2S2,43.644222,-79.698174,0.44497809512590236
L6B,0C7,43.861107,-79.223122,0.6720511358336801
L6C,1M3,43.915993,-79.361877,3.1427053116129726
L6C,2J5,43.887962,-79.291374,0.631741825285657
L6H,0V8,43.447731,-79.713562,0.746488435800391
L6K,3T3,43.442413,-79.672462,0.4859227811937991
L6S,3X9,43.733997,-79.7416,0.23978296130811427
L6T,3N2,43.729397,-79.702934,0.8732157818739325
L6W,1P5,43.687675,-79.739662,1.1568016713733067
L6W,2Y4,43.684551,-79.744125,0.7534527592898352
L6Y,2A9,43.673851,-79.760254,0.70888898331997
L6Y,2R7,43.656868,-79.749947,0.5363112902214445
L7E,2X5,43.872833,-79.762543,1.9868807052307322
L7P,0S8,43.390541,-79.860382,3.013273788016567
